DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
ECU,IPI,175,749,298916912
ECU,IPI,30,1608,6417335
ECU,IPI,40,4384,174960179
ECU,IPI,1080,318174,1269794253
ECU,IPI,4437298,11226637,4448360973
ECU,IPI,14509,41328,158898307
ECU,IPI,95958,281678,1115032373
ECU,IPI,16969,48336,185842736
ECU,IPI,5073144,14300634,5667258913
ECU,IPI,1476793,5047292,2018277142
ECU,IPI,745044,3875235,1538962459
ECU,IPI,23487,83952,339604309
ECU,IPI,1756773,5048575,1985907167
ECU,IPI,10281,293378,1128509946
ECU,IPI,40,4456,177833612
ECU,IPI,41195,1993715,7620078415
ECU,IPI,1816,26877,107262881
ECU,IPI,50,469,188688549
ECU,IPI,1600,639452,2503729542
ECU,IPI,10,1043,41624878
ECU,IPI,111,59052,235669445
ECU,IPI,2000,2540,101368352
ECU,IPI,18900,213192,8148304836
ECU,IPI,8387,1714442,6840567681
ECU,IPI,20,3082,122998921
ECU,IPI,1000,2240,89395712
ECU,IPI,10,2002,79897417
ECU,IPI,430,34185,1364282328
ECU,IPI,4160,21332,8171633296
ECU,IPI,2,104,415051
ECU,IPI,280973,1757802,6955200641
ECU,IPI,502348,2242714,8867410976
ECU,IPI,14,252,100774044
ECU,IPI,6,108,43183908
ECU,IPI,11,110,4399373
ECU,IPI,73,400,1596352
ECU,IPI,15,1338,53380179
ECU,IPI,6,32,1276656
ECU,IPI,3049155,4715577,1897175654
ECU,IPI,1573179,3063066,1232335776
ECU,IPI,9,270,10795977
ECU,IPI,202,3192,1276467912
ECU,IPI,20,280,11198404
ECU,IPI,114,1272,508677816
ECU,IPI,2,24,9596424
ECU,IPI,223,2568,1026959784
ECU,IPI,37,444,177540468
ECU,IPI,46,926,370302966
ECU,IPI,14,364,145579252
ECU,IPI,10,240,9598632
ECU,IPI,30,90,3599487
ECU,IPI,12,528,211169904
ECU,IPI,181,11715,4684474253
ECU,IPI,29,957,382660443
ECU,IPI,51,1612,644598452
ECU,IPI,92,2440,97563644
ECU,IPI,18,330,13195083
ECU,IPI,1,19,7597169
ECU,IPI,55,1297,518606747
ECU,IPI,1483,2197142,8786980381
ECU,IPI,32,605,241953647
ECU,IPI,8,160,6397616
ECU,IPI,23,230,9198689
ECU,IPI,12,259,10332934
ECU,IPI,25,5325,21251436
ECU,IPI,50,96,3669168
ECU,IPI,36,801,31956295
ECU,IPI,1092,20777292,7988474005
ECU,IPI,7,2979,1138588695
ECU,IPI,150,271443,1081198185
ECU,IPI,6,8561,33873822
ECU,IPI,31,1954,7731509
ECU,IPI,9,1809,7157778
ECU,IPI,68,20732,82031548
ECU,IPI,12,2208,882871
ECU,IPI,20,2466,9830293
ECU,IPI,84,126,5028508
ECU,IPI,84,252,100570176
ECU,IPI,84,252,100570176
ECU,IPI,1,60,2399658
ECU,IPI,576,9648,385911316
ECU,IPI,3439,174357,694490084
ECU,IPI,2482,282948,1127024326
ECU,IPI,1993,29337,1168536715
ECU,IPI,408135,2235601,8919041969
ECU,IPI,21927,871426,3476597598
ECU,IPI,3000,9300,37115184
ECU,IPI,49456,364843,145555939
ECU,IPI,1895,20277,8023122251
ECU,IPI,3213,14132,562898758
ECU,IPI,2505,144855,5769791932
ECU,IPI,446,556396,2201525436
ECU,IPI,90680,11407,4485905413
ECU,IPI,128540,488982,1909837455
ECU,IPI,20000,5828,2330331628
ECU,IPI,3024,18624,743261491
ECU,IPI,21588,215464,8598909683
ECU,IPI,5688,56248,2244790182
ECU,IPI,43488,1032094,4127787706
ECU,IPI,1071,189084,756228222
ECU,IPI,33000,30091,1188608222
ECU,IPI,50,16305,650496127
ECU,IPI,1700,15198,595849659
ECU,IPI,820,4658,183595439
ECU,IPI,19656,373464,1493822388
ECU,IPI,9792,164016,6560492385
ECU,IPI,5998,1880167,7400836061
ECU,IPI,9200,2904,1158951552
ECU,IPI,1000,485,193182775
ECU,IPI,6,10186,40303557
ECU,IPI,44418,1412992,5589626792
ECU,IPI,11422,3390,1341043319
ECU,IPI,499,42764,163446146
ECU,IPI,28755,1620348,6337754476
ECU,IPI,99649,900148,3561669599
ECU,IPI,789485,4683512,1853153294
ECU,IPI,600846,3802042,1516249816
ECU,IPI,916,21665,85723205
ECU,IPI,506477,2127846,8419375938
ECU,IPI,216,71841,284257595
ECU,IPI,570,1803602,7157344807
ECU,IPI,8710,13385004,5271865214
ECU,IPI,320256,4090086,1629142605
ECU,IPI,2544,918,36323056
ECU,IPI,2208,11854,46903433
ECU,IPI,92870,11570857,4592545343
ECU,IPI,332,93862,371389407
ECU,IPI,5250,68050,2720986055
ECU,IPI,90354,1363889,5441303359
ECU,IPI,68884,802053,3173531228
ECU,IPI,17940,437197,1729883601
ECU,IPI,203400,94622,3769368673
ECU,IPI,150,6550,260896325
ECU,IPI,1080,237312,937035924
ECU,IPI,240,6864,271027785
ECU,IPI,246300,382541,1501767981
ECU,IPI,500,90,3598659
ECU,IPI,108643,3615884,1408159279
ECU,IPI,126939,12274,486434923
ECU,IPI,39115,76968,2979777636
ECU,IPI,2129,520881,2036792128
ECU,IPI,1800,4140,166560894
ECU,IPI,396,75691,2930339219
ECU,IPI,2962,131062,500925517
ECU,IPI,340,333897,1332589003
ECU,IPI,14,22431,89711214
ECU,IPI,413,326408,1294900589
ECU,IPI,44,1320,53396904
ECU,IPI,337,18198,720026662
ECU,IPI,48,14972,59731542
ECU,IPI,177,55148,220015703
ECU,IPI,44,36714,146237369
ECU,IPI,84,59055,235224923
ECU,IPI,59,33294,132828077
ECU,IPI,4449,2160505,8610197387
ECU,IPI,5380,2935248,1160519521
ECU,IPI,4,5196,20781038
ECU,IPI,55,3672,146571363
ECU,IPI,3,5697,22784752
ECU,IPI,1203,18324,7305765547
ECU,IPI,6,7194,28771899
ECU,IPI,34,4917,196651973
ECU,IPI,5,12995,51972592
ECU,IPI,472,56038,2240685033
ECU,IPI,489,672246,2687982353
ECU,IPI,4,8996,35978872
ECU,IPI,764,85011,3381374525
ECU,IPI,193,200913,801552459
ECU,IPI,106,7632,304583961
ECU,IPI,7852,9868538,3941051605
ECU,IPI,1,1499,5995145
ECU,IPI,5285,6551321,2614517393
ECU,IPI,1040,1213409,4842569709
ECU,IPI,1567,107644,4280495874
ECU,IPI,519,614647,2452982419
ECU,IPI,423,20943,835809998
ECU,IPI,306,364297,1453865611
ECU,IPI,116,92755,369457078
ECU,IPI,36,24626,98489963
ECU,IPI,1,2283,9130698
ECU,IPI,215,22475,89521296
ECU,IPI,1917,1734865,6922593947
ECU,IPI,45,56083,223745932
ECU,IPI,36,60364,241421592
ECU,IPI,13,21182,84715926
ECU,IPI,731,1616319,6278912916
ECU,IPI,692,97745,3901406892
ECU,IPI,680,19414,7621489878
ECU,IPI,20,3545,141747179
ECU,IPI,58052,1058785,4189358136
ECU,IPI,2200,2024,800848224
ECU,IPI,600,285,11274258
ECU,IPI,6358,23684,943369246
ECU,IPI,5916,780912,3057606272
ECU,IPI,11611,21930,867717468
ECU,IPI,3200,20704,8262717952
ECU,IPI,3631,314863,1266468255
ECU,IPI,1230,195324,7749856273
ECU,IPI,3175,1575,629765325
ECU,IPI,25840,54264,2133980637
ECU,IPI,915,4032,161219923
ECU,IPI,1482,55248,222274306
ECU,IPI,4,392,15176084
ECU,IPI,1092,196032,7818138834
ECU,IPI,432,49224,196786571
ECU,IPI,2258,13548,531863319
ECU,IPI,11259,182966,73159138
ECU,IPI,22884,70402,2722459908
ECU,IPI,288,49248,194457697
ECU,IPI,24,6948,274915684
ECU,IPI,1,26000,103961260
ECU,IPI,726,1088999,4381271666
ECU,IPI,35,3955,156489858
ECU,IPI,10,755,288564775
ECU,IPI,1156,662859,258461288
ECU,IPI,200,64522,252631374
ECU,IPI,35104,985398,3940123756
ECU,IPI,3246,14348,561785896
ECU,IPI,751,332,129992276
ECU,IPI,1019,132368,527241599
ECU,IPI,195,150575,59976281
ECU,IPI,18144,40096,1597083824
ECU,IPI,23400,392172,1565111391
ECU,IPI,32976,3469584,1372831119
ECU,IPI,2580,3307492,1319980367
ECU,IPI,1470,22881,9151095783
ECU,IPI,80000,29800,118132628
ECU,IPI,34600,52592,208047641
ECU,IPI,501,314,124242264
ECU,IPI,43575,1622654,6447866389
ECU,IPI,3,5550,21960018
ECU,IPI,78991210,61912115,2,4E+17
ECU,IPI,100,904,3564359
ECU,IPI,85682,28773,1138478554
ECU,IPI,3966,208388,825588501
ECU,IPI,60,996,39100669
ECU,IPI,8000,22320,892672776
ECU,IPI,15000,19200,76789056
ECU,IPI,100,28651,114587668
ECU,IPI,1950,94575,3767064112
ECU,IPI,250,3325,130531852
ECU,IPI,110,11678,45845142
ECU,IPI,20,1156,45381901
ECU,IPI,20,2512,98615342
ECU,IPI,25,32475,129352796
ECU,IPI,4010,894568,3577188284
ECU,IPI,1248,158371,60530188
ECU,IPI,23961,1495658,5845470655
ECU,IPI,1699,146794,574764261
ECU,IPI,2800,6496,252017888
ECU,IPI,42816,203376,806277007
ECU,IPI,33,8435,3337527
ECU,IPI,48918,447611,1771089299
ECU,IPI,312,20414,80773298
ECU,IPI,504,8256,3266701
ECU,IPI,200,28859,113293796
ECU,IPI,762,42659,168791423
ECU,IPI,5,18673,751254
ECU,IPI,1355,25941,101838399
ECU,IPI,265,745448,2849139528
ECU,IPI,5218,10212039,4012215498
ECU,IPI,252464,554562,220890363
ECU,IPI,1246603,2738289,1090701583
ECU,IPI,743486,1633141,6505045574
ECU,IPI,207831,456523,1818399587
ECU,IPI,1550,93815,3673260654
ECU,IPI,340,14136,553857424
ECU,IPI,1046,57083,225863731
ECU,IPI,1648,709464,2777856629
ECU,IPI,1020,31926,1250811958
ECU,IPI,14196,3990871,1589035016
ECU,IPI,516,359719,142332175
ECU,IPI,25000,26670,1055267892
ECU,IPI,24750,279675,1102766915
ECU,IPI,216,24202,95761505
ECU,IPI,300,344879,1364603432
ECU,IPI,115,36,14394636
ECU,IPI,13,7839,306930557
ECU,IPI,345,6613,25961117
ECU,IPI,453636,3448942,1342387972
ECU,IPI,20000,71097,2811087417
ECU,IPI,20000,43479,172100056
ECU,IPI,17378,103519,4139217566
ECU,IPI,384,1344,54367756
ECU,IPI,835,64929,2586012565
ECU,IPI,50100,23973,958562802
ECU,IPI,84950,194885,7794289155
ECU,IPI,12,4634,18192018
ECU,IPI,10365,2125242,8592284935
ECU,IPI,50,5392,21167751
ECU,IPI,1,450,1780542
ECU,IPI,8858,4147674,1652080769
ECU,IPI,100,810,31358745
ECU,IPI,20,132,52780332
ECU,IPI,100,775,31350455
ECU,IPI,216,160066,643979131
ECU,IPI,87428,437842,1702300977
ECU,IPI,6800,1608,650471376
ECU,IPI,18515,2473577,9710694379
ECU,IPI,92,5100,20399541
ECU,IPI,1459157,243193,9522051679
ECU,IPI,1646,518496,1993518605
ECU,IPI,142113,302242,1162063064
ECU,IPI,6000,11400,45107064
ECU,IPI,1087447,1508933,5922779468
ECU,IPI,3976,139436,560980309
ECU,IPI,33840,684612,272646729
ECU,IPI,118179,390526,1545217655
ECU,IPI,384643,1007097,3918776403
ECU,IPI,161449,433829,1667990077
ECU,IPI,1272292,219681,876428333
ECU,IPI,2898,221038,881842152
ECU,IPI,31,25652,10067248
ECU,IPI,3,2341,8947419
ECU,IPI,47,31534,12342182
ECU,IPI,1425,1633963,6606525513
ECU,IPI,4,36,1375938
ECU,IPI,195,7865,318156553
ECU,IPI,257,63408,253304962
ECU,IPI,6166,19610,7809927395
ECU,IPI,70,4306,171916066
ECU,IPI,150,990,39599109
ECU,IPI,150,8025,320992777
ECU,IPI,3586,2549786,103040878
ECU,IPI,40,2754,110118965
ECU,IPI,43,47071,181406212
ECU,IPI,36,15777,62219485
ECU,IPI,74,72593,289444712
ECU,IPI,11,4503,17682368
ECU,IPI,4,348,13861362
ECU,IPI,284,443755,1717975294
ECU,IPI,3,5721,21865948
ECU,IPI,637,846031,3296608729
ECU,IPI,6,12588,48111965
ECU,IPI,49,99666,403170896
ECU,IPI,4950,6339489,2498286076
ECU,IPI,2943,4476895,178624170
ECU,IPI,100,1841,744725002
ECU,IPI,18,19805,78184492
ECU,IPI,51,62983,251699987
ECU,IPI,297,343885,1366035793
ECU,IPI,18,180,718119
ECU,IPI,24,240,957492
ECU,IPI,8970,11014202,4343837973
ECU,IPI,264,2640,10381662
ECU,IPI,426,549772,2148769142
ECU,IPI,2718,3538535,1431415255
ECU,IPI,10,1062,42464176
ECU,IPI,160,13868,536892686
ECU,IPI,5,421,16833727
ECU,IPI,30,303,120883365
ECU,IPI,420,28518,1140694333
ECU,IPI,30,303,120883365
ECU,IPI,5,2971,11626881
ECU,IPI,200,7456,29693520
ECU,IPI,49,82271,332804294
ECU,IPI,79,790,31517445
ECU,IPI,70,69456,270894493
ECU,IPI,10017,7248376,2886178656
ECU,IPI,10597,6857847,2722881958
ECU,IPI,4803,8325169,3310799955
ECU,IPI,84,261292,1044778674
ECU,IPI,10,1434,5629554
ECU,IPI,2000,9700,37979671
ECU,IPI,556,2780,109997928
ECU,IPI,28622,258552,1012342257
ECU,IPI,57204,661708,2590871354
ECU,IPI,77221,57350,228231136
ECU,IPI,11,38634,151268722
ECU,IPI,21,5646,22164897
ECU,IPI,54,26557,105079675
ECU,IPI,276,1836,734126436
ECU,IPI,708,418068,1668459219
ECU,IPI,304,568,22711536
ECU,IPI,30,4041,161579789
ECU,IPI,20,2334,93325223
ECU,IPI,3370,32891,131514992
ECU,IPI,13305,222575,850692778
ECU,IPI,3,13688,53735939
ECU,IPI,62,115842,463195395
ECU,IPI,2,13671,540928659
ECU,IPI,2,8346,332433699
ECU,IPI,1190,130924,5236213733
ECU,IPI,8,2240,88631424
ECU,IPI,25,2227991,8815625669
ECU,IPI,95,190075,760016788
ECU,IPI,10629,99886,397429746
ECU,IPI,30,26949,1066307252
ECU,IPI,24,505988,2023198077
ECU,IPI,6,67402,269507571
ECU,IPI,18,248726,994533397
ECU,IPI,40,2168,86687696
ECU,IPI,61,192439,769469265
ECU,IPI,317,221885,887209391
ECU,IPI,13,195676,782412442
ECU,IPI,3267,1315967,5166183769
ECU,IPI,3,611941,2421303671
ECU,IPI,24,186638,746273909
ECU,IPI,1,19605,7493129025
ECU,IPI,10,5,197838
ECU,IPI,86,6388,25077818
ECU,IPI,102,29978,117686733
ECU,IPI,10,12662,49708099
ECU,IPI,75,5952,23366183
ECU,IPI,17,15351,61381127
ECU,IPI,240,15552,61535531
ECU,IPI,73,4599,1838914749
ECU,IPI,120,1705,6746275
ECU,IPI,696,352872,1348694427
ECU,IPI,219269,870914,3348498856
ECU,IPI,7502,1256547,4831184471
ECU,IPI,15300,72675,287493579
ECU,IPI,1000000,2250,89987175
ECU,IPI,250,20925,7997639625
ECU,IPI,170,20532,820974072
ECU,IPI,2967482,1726981,6600607731
ECU,IPI,528746,648648,2479165088
ECU,IPI,24419,85048,340065278
ECU,IPI,27000,18090,720551835
ECU,IPI,292001,1788172,7150023623
ECU,IPI,2437,2411052,9540356407
ECU,IPI,672152,421894,1628796981
ECU,IPI,48646,5221937,200773556
ECU,IPI,17814,1025448,4043372227
ECU,IPI,16796,1424896,5618407674
ECU,IPI,15833,195408,770499606
ECU,IPI,26772,938872,3702000462
ECU,IPI,66358,12962,5110955486
ECU,IPI,45834,1649478,6475471248
ECU,IPI,54,2484,99322988
ECU,IPI,90860,11092415,4303623692
ECU,IPI,103918,855495,328921573
ECU,IPI,308,28349,1131374571
ECU,IPI,221,18159,6940460595
ECU,IPI,1800,4140,165222432
ECU,IPI,36961,354915,1401396074
ECU,IPI,2677,50986,20132026
ECU,IPI,1295,40971,1620763594
ECU,IPI,6257,1636914,6475435354
ECU,IPI,1289,285832,1130717092
ECU,IPI,1356,580826,2219946013
ECU,IPI,6693,5916896,2261467236
ECU,IPI,22330,1744068,6846809832
ECU,IPI,1990,349914,1354674555
ECU,IPI,120,6444,257086602
ECU,IPI,890,149922,5804155269
ECU,IPI,500,1328201,5076450632
ECU,IPI,30000,13800,55192134
ECU,IPI,82557,3353713,1281805877
ECU,IPI,2911,276254,10558566
ECU,IPI,16080,4573757,182882131
ECU,IPI,20394,14755901,5900161771
ECU,IPI,1046,17097,683625254
ECU,IPI,104,80032,319291665
ECU,IPI,2340,823531,3292896938
ECU,IPI,193,8304,317383032
ECU,IPI,100,40961,163782968
ECU,IPI,90526,8138287,3110493983
ECU,IPI,9850,22412,8961460612
ECU,IPI,100380,622286,244295171
ECU,IPI,4702,360459,137769232
ECU,IPI,619,824654,3151868819
ECU,IPI,124,206336,834674513
ECU,IPI,8590,4739994,1917431852
ECU,IPI,4556,171118,6842170341
ECU,IPI,3600,31656,1265768326
ECU,IPI,9900,34892,1395160109
ECU,IPI,300,1170,45810531
ECU,IPI,100,290,11354747
ECU,IPI,2200,7625,2985515375
ECU,IPI,100,3125,122357187
ECU,IPI,50,145,56773735
ECU,IPI,1,80,3132344
ECU,IPI,25,125,48942875
ECU,IPI,1,22,8613946
ECU,IPI,15,39815,158843933
ECU,IPI,2145,15548,620295234
ECU,IPI,1620,1427665,5637192359
ECU,IPI,1220,13654,5391336516
ECU,IPI,2923,26201,103311329
ECU,IPI,11137,77034,303747373
ECU,IPI,2500,26386,1050993959
ECU,IPI,22469,780929,3110557346
ECU,IPI,1360,122651,48853733
ECU,IPI,200,1080,42286644
ECU,IPI,1560,341904,1341805227
ECU,IPI,100,80,3132344
ECU,IPI,30000,2029452,7946177244
ECU,IPI,119225,3342544,132256444
ECU,IPI,501,1746,683634078
ECU,IPI,4500,13950,546202485
ECU,IPI,3812,8654,3388413122
ECU,IPI,875,875,3450151
ECU,IPI,115340,1169093,4665709871
ECU,IPI,97,57691,23023785
ECU,IPI,3,2566,10240598
ECU,IPI,6,638,25461814
ECU,IPI,3,5173,20644822
ECU,IPI,144,104134,415586297
ECU,IPI,9,3152,124689337
ECU,IPI,5,3228,1276958
ECU,IPI,5,812,32121745
ECU,IPI,5,90,3560292
ECU,IPI,5,84,33229392
ECU,IPI,19,2634,104197878
ECU,IPI,5,255,10087494
ECU,IPI,775,303628,1211742912
ECU,IPI,80,70805,282574258
ECU,IPI,110,86465,342045164
ECU,IPI,20,2128,84181126
ECU,IPI,46,25107,99320279
ECU,IPI,23,3876,153329908
ECU,IPI,56,8002,316549517
ECU,IPI,100,103458,412888463
ECU,IPI,16,17555,70059898
ECU,IPI,13,3362,132996685
ECU,IPI,14,19997,79105732
ECU,IPI,101,149307,590640574
ECU,IPI,14,2735,108193318
ECU,IPI,4,114,45097032
ECU,IPI,12,120,4731636
ECU,IPI,139,199375,788318075
ECU,IPI,78,8256,325672252
ECU,IPI,99,101905,402044551
ECU,IPI,63,101024,39963882
ECU,IPI,17,2291,9062921
ECU,IPI,15,159,62898492
ECU,IPI,1232,1140669,4552273098
ECU,IPI,1,665,263066
ECU,IPI,116,209253,835103601
ECU,IPI,3,5173,20644822
ECU,IPI,47,62567,249697384
ECU,IPI,23,23867,95250331
ECU,IPI,39,42895,171188794
ECU,IPI,5,668,26659078
ECU,IPI,1130,10440,41650902
ECU,IPI,18,8385,33463528
ECU,IPI,6,8647,34509139
ECU,IPI,3,2031,8105477
ECU,IPI,9,29033,115867219
ECU,IPI,45,30591,122085008
ECU,IPI,90,115338,460300116
ECU,IPI,3,2406,967984326
ECU,IPI,300,1830,72258282
ECU,IPI,2000,2280,90026712
ECU,IPI,1380,196236,7846516083
ECU,IPI,804,12864,507231379
ECU,IPI,91,33847,132525559
ECU,IPI,1506,100,391543
ECU,IPI,1,5,1957715
ECU,IPI,360,31656,1265768325
ECU,IPI,3813,1417108,5666320507
ECU,IPI,2,4,152882
ECU,IPI,1,2,76441
ECU,IPI,125,4,152882
ECU,IPI,1512,1512,592013
ECU,IPI,1512,1512,6047138
ECU,IPI,38170,698511,2776072781
ECU,IPI,30050,2761385,1099721576
ECU,IPI,16880,28176,113357965
ECU,IPI,990,4650,18557592
ECU,IPI,19653,2990,119327312
ECU,IPI,42,38140,151917341
ECU,IPI,500,1220,48688736
ECU,IPI,30040,3000338,1146744185
ECU,IPI,28148,5760,230314176
ECU,IPI,6186,4554,1820921454
ECU,IPI,173200,6470,252871415
ECU,IPI,54,41957,167765484
ECU,IPI,303,330711,132235124
ECU,IPI,315,416925,1667078781
ECU,IPI,72,79431,317605647
ECU,IPI,79,88358,353300346
ECU,IPI,52,61145,244488893
ECU,IPI,60,72722,290779644
ECU,IPI,412,445558,1781568118
ECU,IPI,91,98099,392249832
ECU,IPI,29,27068,108231668
ECU,IPI,468,44924,1796290632
ECU,IPI,216,211829,847000374
ECU,IPI,27,27662,110606783
ECU,IPI,68,11816,47246394
ECU,IPI,59750,1771175,6894957993
ECU,IPI,437325,890918,3488327064
ECU,IPI,1,176023,694063969
ECU,IPI,1,766812,302356272
ECU,IPI,12,12369,48771338
ECU,IPI,4000,54870,2193982437
ECU,IPI,240,10248,4089853824
ECU,IPI,101439,25153,1006097362
ECU,IPI,87533,2855743,1142271498
ECU,IPI,1161354,15155724,6061255008
ECU,IPI,7935,109185,428635197
ECU,IPI,44412,782137,3119769014
ECU,IPI,17895,25963,1047023516
ECU,IPI,1787655,3351409,1333528637
ECU,IPI,186405,318176,1230008937
ECU,IPI,131142,19606,789738844
ECU,IPI,351584,523656,2095318467
ECU,IPI,419535,741962,2965389367
ECU,IPI,34178,58534,234108019
ECU,IPI,705,11042,44424284
ECU,IPI,119805,1961432,7827047847
ECU,IPI,24055,422198,1692716646
ECU,IPI,1256,253603,996115465
ECU,IPI,200531,476216,1880389271
ECU,IPI,21825,26082,105069714
ECU,IPI,9513,121962,491840644
ECU,IPI,249435,313122,1251825565
ECU,IPI,269732,45645,1833502501
ECU,IPI,401955,533337,2136259178
ECU,IPI,288,40804,165061156
ECU,IPI,642838,1386052,5546948984
ECU,IPI,21182,449595,180843061
ECU,IPI,219814,463196,1853044622
ECU,IPI,795,14173,56588002
ECU,IPI,531,106904,427599519
ECU,IPI,13158,25345,1009529368
ECU,IPI,2049115,2887466,1149503855
ECU,IPI,2772105,4174515,1655030662
ECU,IPI,100905,164544,655033816
ECU,IPI,13635,206897,833827129
ECU,IPI,1746,26356,106242285
ECU,IPI,3862368,4682854,1856048569
ECU,IPI,67735,918,366351969
ECU,IPI,1425,2805,111852527
ECU,IPI,8525,118297,47293584
ECU,IPI,298555,435742,173434913
ECU,IPI,17232,20275,806462246
ECU,IPI,217748,365735,1473967752
ECU,IPI,17611,696016,2799735677
ECU,IPI,20740921,164183871,6480092991
ECU,IPI,3272,201573,802078977
ECU,IPI,246694,1547323,6158916493
ECU,IPI,87292,80073,3197210752
ECU,IPI,446157,4453265,1779579953
ECU,IPI,22662,234292,936030848
ECU,IPI,14633,180608,720470216
ECU,IPI,1611573,10035777,3951037273
ECU,IPI,2502586,16990237,6778874691
ECU,IPI,353048,2777288,110924441
ECU,IPI,73628,5614271,2235869042
ECU,IPI,9663,78554,307577278
ECU,IPI,42,17349,68226503
ECU,IPI,17,12406,49605515
ECU,IPI,66,27461,110735881
ECU,IPI,98,64307,258186681
ECU,IPI,435,34096,1320276409
ECU,IPI,1268,1034098,4100328398
ECU,IPI,648,356592,142134037
ECU,IPI,130,87307,340214506
ECU,IPI,1053,324011,1259519354
ECU,IPI,447,144424,562442968
ECU,IPI,96,16142,63479867
ECU,IPI,12,1884,7408999
ECU,IPI,2529,1485474,5886892241
ECU,IPI,1829,1114068,4405324468
ECU,IPI,6,11258,45190481
ECU,IPI,127,114595,453885944
ECU,IPI,221,11614,462916528
ECU,IPI,4,4168,16763132
ECU,IPI,361,389617,1546134332
ECU,IPI,52,37727,147849664
ECU,IPI,204,246799,957483096
ECU,IPI,207,333783,1322505284
ECU,IPI,251,29079,1143557846
ECU,IPI,1316,1639279,6571616208
ECU,IPI,853,988474,3930109603
ECU,IPI,866,976666,3856677662
ECU,IPI,132,117424,458558136
ECU,IPI,626,639244,2528614955
ECU,IPI,1661,143982,5721763659
ECU,IPI,10,7026,28093531
ECU,IPI,143,703958,2801939717
ECU,IPI,268994,185568,7421662262
ECU,IPI,15336,225245,906207936
ECU,IPI,12,2160,8617428
ECU,IPI,55460,19462,7735090325
ECU,IPI,5131272,3088045,1221394153
ECU,IPI,25000,29110,1177563542
ECU,IPI,13119457,32406457,1283972176
ECU,IPI,130406,18131378,7223894931
ECU,IPI,120000,22250,889992832
ECU,IPI,15194,155079,617702918
ECU,IPI,5610,3223,1283769245
ECU,IPI,217,53598,2113385219
ECU,IPI,46621,2227871,886471331
ECU,IPI,676,38016,151666732
ECU,IPI,543,553344,2201390392
ECU,IPI,117914,840914,3330296305
ECU,IPI,708701,24493041,9854064748
ECU,IPI,18296,54491,2171879105
ECU,IPI,226243,634891,2539506859
ECU,IPI,3178,1260158,5040518585
ECU,IPI,2000,42920,170956798
ECU,IPI,27228,83096,3315156468
ECU,IPI,312,378516,1510108507
ECU,IPI,405,32832,12945756
ECU,IPI,1926,217223,868872449
ECU,IPI,23250,46660,1877101636
ECU,IPI,190,570,22067265
ECU,IPI,5222,294854,1172691873
ECU,IPI,254429,7046937,2811666393
ECU,IPI,56901,2090809,8270989506
ECU,IPI,280,3640,14496300
ECU,IPI,771000,121915,4823883954
ECU,IPI,236200,154733,6172098956
ECU,IPI,2936840,6671981,2663105312
ECU,IPI,11189,288038,1139697236
ECU,IPI,650,2273,90522225
ECU,IPI,450000,108534,434126231
ECU,IPI,320,31065,119439022
ECU,IPI,1622334,3493254,139310474
ECU,IPI,156232,554624,2213437828
ECU,IPI,29242,4412365,1760335079
ECU,IPI,687,10359,41327748
ECU,IPI,444,3643321,1454005691
ECU,IPI,200,90435,354091912
ECU,IPI,2500,4820,188723726
ECU,IPI,14,22201,88571999
ECU,IPI,60,12702,48836776
ECU,IPI,222045,120884,4835251204
ECU,IPI,45,68,2689998
